"state_abb","district","year","total_votes","dem","other","rep"
"TX",10,2008,342249,0.440360673077204,0.0118042711593021,0.547835055763494
"TX",10,2012,270181,0.388032467123891,0.0208304803076456,0.591137052568463
"TX",10,2016,317561,0.428160258973866,0.0528307947134566,0.519008946312677
"TX",11,1992,184537,0.360475135067764,0.229574556863935,0.409950308068301
"TX",11,1996,178002,0.416068358782486,0.0872068853158953,0.496724755901619
"TX",11,2000,192166,0.325057502367745,0,0.674942497632255
"TX",11,2000,195321,0.330502096548758,0.0175045182033678,0.651993385247874
"TX",11,2000,218732,0.252564782473529,0,0.747435217526471
"TX",11,2004,241103,0.216397141470658,0,0.783602858529342
"TX",11,2008,242745,0.231292096644627,0.00973037549692064,0.758977527858452
"TX",11,2008,246070,0.237017921729589,0.00974113057260129,0.75324094769781
"TX",11,2012,230484,0.195601430034189,0.0128555561340484,0.791543013831763
"TX",11,2016,249682,0.190121834974087,0.0344157768681763,0.775462388157737
"TX",12,1992,203568,0.372317849563782,0.277862925410674,0.349819225025544
"TX",12,1996,172226,0.461295042560357,0.0867464842706676,0.451958473168976
"TX",12,2000,190092,0.39647118237485,0.0223786377122656,0.581150179912884
"TX",12,2000,200854,0.359559680165693,0,0.640440319834307
"TX",12,2000,211783,0.334073084241889,0,0.665926915758111
"TX",12,2004,242054,0.329934642683038,0,0.670065357316962
"TX",12,2008,253143,0.354416278546118,0.0094610556088851,0.636122665844997
"TX",12,2008,273030,0.362901512654287,0.0092993443943889,0.627799142951324
"TX",12,2012,249853,0.316774263266801,0.0148647404673948,0.668360996265804
"TX",12,2016,285007,0.324725357622795,0.0509426084271614,0.624332033950043
"TX",13,1992,202135,0.363390803176095,0.20376975783511,0.432839438988795
"TX",13,1996,176991,0.390737382126775,0.0849082721720313,0.524354345701194
"TX",13,2000,178502,0.305167449104212,0.0197532800752933,0.675079270820495
"TX",13,2000,209476,0.253709255475568,0,0.746290744524432
"TX",13,2000,214758,0.261824937837007,0,0.738175062162993
"TX",13,2004,235806,0.222348031856696,0,0.777651968143304
"TX",13,2008,237446,0.226733657336826,0.00906732478121341,0.764199017881961
"TX",13,2008,246628,0.222420000973126,0.00881084061825908,0.768769158408615
"TX",13,2012,229581,0.18521131975207,0.012875629951956,0.801913050295974
"TX",13,2016,239860,0.167752022012841,0.0368715083798883,0.795376469607271
"TX",14,1992,212051,0.371495536451137,0.222102230123885,0.406402233424978
"TX",14,1996,201981,0.417732360964645,0.0857011303043356,0.496566508731019
"TX",14,2000,207894,0.343607800128912,0,0.656392199871088
"TX",14,2000,219460,0.358306752939032,0,0.641693247060968
"TX",14,2000,235000,0.340851063829787,0.0322212765957447,0.626927659574468
"TX",14,2004,252272,0.328185450624723,0,0.671814549375278
"TX",14,2008,244282,0.421242662169132,0.00849837482909097,0.570258963001777
"TX",14,2008,268132,0.330180657288201,0.00831679918845942,0.661502543523339
"TX",14,2012,248107,0.394821589072457,0.0118336040498656,0.593344806877678
"TX",14,2016,264338,0.382949103042317,0.0375239276986283,0.579526969259055
"TX",15,1992,152237,0.526054769865407,0.131847054264075,0.342098175870518
"TX",15,1996,143812,0.601743943481768,0.0543278725002086,0.343928184018024
"TX",15,2000,139656,0.545347138683623,0,0.454652861316377
"TX",15,2000,143410,0.543902098877345,0,0.456097901122655
"TX",15,2000,152269,0.496358418325464,0,0.503641581674537
"TX",15,2000,161628,0.539052639394164,0.0135248843022249,0.447422476303611
"TX",15,2004,158291,0.486515341996702,0,0.513484658003298
"TX",15,2004,173084,0.450636685077766,0,0.549363314922234
"TX",15,2008,146472,0.572969577803266,0.00864329018515484,0.418387132011579
"TX",15,2008,170532,0.595583233645298,0.0077170267163934,0.396699739638308
"TX",15,2012,151353,0.57442535000958,0.0100889972448514,0.415485652745568
"TX",15,2016,185819,0.562127661864503,0.0413090157626508,0.396563322372847
"TX",16,1992,129760,0.505656596794081,0.144721023427867,0.349622379778052
"TX",16,1996,128497,0.626279212744266,0.0547794890153077,0.318941298240426
"TX",16,2000,137039,0.580433307306679,0.0251461262852181,0.394420566408103
"TX",16,2000,138136,0.592604389876643,0,0.407395610123357
"TX",16,2000,138157,0.592615647415621,0,0.407384352584379
"TX",16,2004,164246,0.564957441885952,0,0.435042558114048
"TX",16,2008,169882,0.643899883448511,0.0101894256012997,0.345910690950189
"TX",16,2008,180298,0.655686696469179,0.00983371973066812,0.334479583800153
"TX",16,2012,157414,0.641575717534654,0.0133787337847968,0.345045548680549
"TX",16,2016,194603,0.672055415384141,0.0590175896568912,0.268926994958968
"TX",17,1992,215712,0.34021287642783,0.25883585521436,0.40095126835781
"TX",17,1996,194963,0.390197114324256,0.103029805655432,0.506773080020312
"TX",17,2000,206918,0.320450613286423,0,0.679549386713577
"TX",17,2000,210207,0.281565314190298,0.0161697755070002,0.702264910302702
"TX",17,2000,224118,0.27771531068455,0,0.72228468931545
"TX",17,2004,246713,0.301394738015427,0,0.698605261984573
"TX",17,2008,234228,0.409361818399167,0.0111259115050293,0.579512270095804
"TX",17,2008,257603,0.319584787444246,0.00953405045748691,0.670881162098268
"TX",17,2012,224130,0.377151653058493,0.0191406772855039,0.603707669656003
"TX",17,2016,250189,0.384329446938115,0.0584478134530295,0.557222739608856
"TX",18,1992,178881,0.661607437346616,0.11394167071964,0.224450891933744
"TX",18,1996,159851,0.726044879293842,0.0407379372040212,0.233217183502136
"TX",18,2000,163639,0.724081667573134,0,0.275918332426866
"TX",18,2000,175396,0.70530114711852,0.0334728272024448,0.261226025679035
"TX",18,2000,185394,0.744678900072279,0,0.255321099927722
"TX",18,2004,173908,0.719662120201486,0,0.280337879798514
"TX",18,2008,195369,0.77275821650313,0.00565084532346483,0.221590938173405
"TX",18,2008,196859,0.765690164026029,0.00536932525309993,0.228940510720871
"TX",18,2012,197206,0.761280082756103,0.0105777714673996,0.228142145776498
"TX",18,2016,206135,0.762204380624348,0.0388434763625779,0.198952143013074
"TX",19,1992,217522,0.233608554537012,0.16581311315637,0.600578332306617
"TX",19,1996,198988,0.261287112790721,0.0683659316139667,0.670346955595312
"TX",19,2000,197750,0.244753476611884,0,0.755246523388116
"TX",19,2000,203539,0.252049975680336,0,0.747950024319664
"TX",19,2000,205942,0.193598197550767,0.0165823387167261,0.789819463732507
"TX",19,2004,234316,0.225336724764847,0,0.774663275235153
"TX",19,2008,236662,0.279394241576594,0.00839594020163778,0.712209818221768
"TX",19,2008,237992,0.27326128609365,0.00813052539581162,0.718608188510538
"TX",19,2012,217607,0.250212539118686,0.0142504606929005,0.735537000188413
"TX",19,2016,229585,0.233081429535902,0.0470109109915718,0.719907659472527
"TX",20,1992,168320,0.483483840304183,0.172088878326996,0.344427281368821
"TX",20,1996,139719,0.593276504985006,0.0597055518576572,0.347017943157337
"TX",20,2000,150053,0.544567586119571,0.0313689163162349,0.424063497564194
"TX",20,2000,150792,0.571204042654783,0,0.428795957345217
"TX",20,2000,155468,0.582377080814058,0,0.417622919185942
"TX",20,2004,175296,0.550719925155166,0,0.449280074844834
"TX",20,2008,182791,0.63317668813016,0.0118495987220377,0.354973713147803
"TX",20,2008,198504,0.582250231733366,0.0113750856405916,0.406374682626043
"TX",20,2012,187835,0.589150051907259,0.0140122980275242,0.396837650065217
"TX",20,2016,219982,0.602108354319899,0.0593230355210881,0.338568610159013
"TX",21,1992,277398,0.253794187413031,0.228105465792832,0.518100346794137
"TX",21,1996,276869,0.295963072788936,0.0753063723277073,0.628730554883356
"TX",21,2000,263161,0.306314385490251,0,0.693685614509749
"TX",21,2000,271719,0.327529543388574,0,0.672470456611426
"TX",21,2000,283213,0.272077906028325,0,0.727922093971675
"TX",21,2000,341080,0.240544740236895,0.0328837809311598,0.726571478831946
"TX",21,2004,322484,0.341995261780429,0,0.658004738219571
"TX",21,2004,347217,0.394842418429973,0,0.605157581570027
"TX",21,2008,316433,0.422146236328069,0.013655339360939,0.564198424310992
"TX",21,2008,367777,0.403714751058386,0.011675553392409,0.584609695549205
"TX",21,2012,314624,0.378928498779496,0.0227668582180635,0.598304643002441
"TX",21,2016,362694,0.420505991276393,0.0603869928920798,0.519107015831527
"TX",22,1992,230521,0.274053123142794,0.220075394432611,0.505871482424595
"TX",22,1996,212374,0.375201295827173,0.0628608021697571,0.56193790200307
"TX",22,2000,225156,0.327972605660076,0,0.672027394339924
"TX",22,2000,229025,0.317895426263508,0,0.682104573736492
"TX",22,2000,263327,0.355633869675347,0.0239398162740623,0.620426314050591
"TX",22,2004,275558,0.356295226413314,0,0.643704773586686
"TX",22,2008,235032,0.387764219340345,0.00775213587936962,0.604483644780285
"TX",22,2008,315040,0.41078593194515,0.00778948704926359,0.581424581005587
"TX",22,2012,255043,0.366926361437091,0.0117980105315574,0.621275628031352
"TX",22,2016,308653,0.439085315872517,0.043450087962858,0.517464596164625
"TX",23,1992,171875,0.421538909090909,0.167831272727273,0.410629818181818
"TX",23,1996,167844,0.500297895665022,0.0630049331522128,0.436697171182765
"TX",23,2000,176909,0.46449304444658,0,0.53550695555342
"TX",23,2000,180516,0.413963305191784,0,0.586036694808216
"TX",23,2000,206087,0.412859617540165,0.0220489404960041,0.565091441963831
"TX",23,2000,207325,0.363501748462559,0,0.636498251537441
"TX",23,2004,210729,0.427359309824467,0,0.572640690175534
"TX",23,2004,253263,0.354864311012663,0,0.645135688987337
"TX",23,2008,194210,0.498795118685958,0.00854744863807219,0.492657432675969
"TX",23,2008,245616,0.508663930688555,0.0095922089766139,0.481743860334832
"TX",23,2012,196429,0.480677496703644,0.011933064873313,0.507389438423043
"TX",23,2016,233136,0.493844794454739,0.0469468464758767,0.459208359069384
"TX",24,1992,179850,0.405999443981095,0.260278009452321,0.333722546566583
"TX",24,1996,151256,0.533043317289893,0.0760630983233723,0.390893584386735
"TX",24,2000,154471,0.542535492098841,0,0.457464507901159
"TX",24,2000,169215,0.508654670094259,0.0161392311556304,0.475206098750111
"TX",24,2000,209517,0.317811919796484,0,0.682188080203516
"TX",24,2004,248650,0.349028755278504,0,0.650971244721496
"TX",24,2008,261008,0.405435848709618,0.0104709434193588,0.584093207871023
"TX",24,2008,280574,0.442407350645462,0.009580360261464,0.548012289093074
"TX",24,2012,249080,0.379934157700337,0.015653605267384,0.604412237032279
"TX",24,2016,277497,0.442808390721341,0.0522167807219538,0.504974828556705
"TX",25,1992,182710,0.466996880302118,0.177817306113513,0.355185813584369
"TX",25,1996,161163,0.50558751078101,0.0579351339947755,0.436477355224214
"TX",25,2000,137603,0.618772846522242,0,0.381227153477758
"TX",25,2000,168123,0.516074540663681,0,0.483925459336319
"TX",25,2000,179145,0.494911942839599,0.0302548215132993,0.474833235647102
"TX",25,2000,198565,0.466839573943041,0,0.533160426056959
"TX",25,2004,161803,0.630328238660593,0,0.369671761339407
"TX",25,2004,260778,0.537096687604016,0,0.462903312395984
"TX",25,2008,274738,0.427323486376111,0.0121497572232454,0.560526756400644
"TX",25,2008,299592,0.590586531015514,0.0160618441079869,0.393351624876499
"TX",25,2012,270867,0.378167144761082,0.0227233291615442,0.599109526077374
"TX",25,2016,315361,0.399374050691113,0.0537542689172092,0.546871680391678
"TX",26,1992,252883,0.208677530715786,0.322291336309677,0.469031132974538
"TX",26,1996,246797,0.298528750349478,0.0787246198292524,0.62274662982127
"TX",26,2000,215181,0.376390108792133,0,0.623609891207867
"TX",26,2000,227533,0.267086532502978,0,0.732913467497022
"TX",26,2000,303301,0.267740627297635,0.0279359448204919,0.704323427881873
"TX",26,2004,281622,0.353782730042397,0,0.646217269957603
"TX",26,2008,260003,0.349192124706253,0.00898066560770453,0.641827209686042
"TX",26,2008,333615,0.412517422777753,0.00848283200695412,0.578999745215293
"TX",26,2012,263196,0.307101931640298,0.0168201644401891,0.676077903919513
"TX",26,2016,322035,0.340118310121571,0.0573633300728182,0.602518359805611
"TX",27,1992,164684,0.476615821816327,0.166324597410799,0.357059580772874
"TX",27,1996,154490,0.567538351996893,0.0591753511554146,0.373286296847692
"TX",27,2000,155316,0.513250405624662,0,0.486749594375338
"TX",27,2000,162209,0.502154627671707,0,0.497845372328293
"TX",27,2000,164312,0.493171527338235,0.0194081990359803,0.487420273625785
"TX",27,2004,180288,0.450396033013845,0,0.549603966986155
"TX",27,2008,184002,0.531679003489092,0.00981511070531842,0.458505885805589
"TX",27,2008,227021,0.40120957973051,0.00924584069315174,0.589544579576339
"TX",27,2012,217795,0.381790215569687,0.013039785119034,0.605169999311279
"TX",27,2016,235405,0.363581912023959,0.0383551751237229,0.598062912852318
"TX",28,1992,172605,0.545244923379972,0.15758523797109,0.297169838648938
"TX",28,1996,149760,0.621901709401709,0.061985844017094,0.316112446581197
"TX",28,2000,138333,0.499830120072578,0,0.500169879927421
"TX",28,2000,151689,0.511882865600011,0,0.488117134399989
"TX",28,2000,152477,0.591577746151879,0,0.408422253848121
"TX",28,2000,165349,0.563178489135102,0.0176535691174425,0.419167941747455
"TX",28,2004,168079,0.460194313388347,0,0.539805686611653
"TX",28,2004,184994,0.474669448738878,0,0.525330551261122
"TX",28,2008,158809,0.582819613497976,0.00746809059939928,0.409712295902625
"TX",28,2008,185455,0.557860397400987,0.00677253242026368,0.43536707017875
"TX",28,2012,168880,0.6030495026054,0.00985907153008053,0.387091425864519
"TX",28,2016,190247,0.5780537932267,0.0409730508234033,0.380973155949897
"TX",29,1992,104728,0.519670002291651,0.17607516614468,0.30425483156367
"TX",29,1996,108611,0.605776578799569,0.0645238511752953,0.329699570025136
"TX",29,2000,106929,0.573305651413555,0,0.426694348586445
"TX",29,2000,108633,0.606289065017076,0,0.393710934982924
"TX",29,2000,117596,0.598761862648389,0.016956359059832,0.384281778291779
"TX",29,2004,107631,0.556503237914727,0,0.443496762085273
"TX",29,2008,108507,0.615702212760467,0.00751103615434949,0.376786751085183
"TX",29,2008,112964,0.622198222442548,0.00739173542013385,0.370410042137318
"TX",29,2012,114901,0.659002097457811,0.0110703997354244,0.329927502806764
"TX",29,2016,133934,0.709506174683053,0.0365553182910986,0.253938507025849
"TX",30,1992,156623,0.625904241394942,0.160116968772147,0.213978789832911
"TX",30,1996,137898,0.694099986946874,0.053394537991849,0.252505475061277
"TX",30,2000,145593,0.699971839305461,0.013798740324054,0.286229420370485
"TX",30,2000,153215,0.742401200926802,0,0.257598799073198
"TX",30,2000,158423,0.691231702467445,0,0.308768297532555
"TX",30,2004,181264,0.750926824962486,0,0.249073175037514
"TX",30,2008,209597,0.815021207364609,0.0062310052147693,0.178747787420621
"TX",30,2008,223710,0.783322158151178,0.00594072683384739,0.210737115014975
"TX",30,2012,220565,0.796304944120781,0.00723142837712239,0.196463627502097
"TX",30,2016,220711,0.790753519308054,0.0265052489454536,0.182741231746492
"TX",31,2000,198609,0.314653414497832,0,0.685346585502168
"TX",31,2000,224705,0.284386195233751,0,0.715613804766249
"TX",31,2004,255808,0.334524330748061,0,0.665475669251939
"TX",31,2008,242993,0.425357932121501,0.0165971859271666,0.558044881951332
"TX",31,2008,300726,0.414357255441831,0.0117981152278154,0.573844629330354
"TX",31,2012,242886,0.382245168515271,0.022273823933862,0.595481007550868
"TX",31,2016,292427,0.400718811874417,0.0732593091609188,0.526021878964665
"TX",32,2000,184260,0.358205796157603,0,0.641794203842397
"TX",32,2000,199556,0.350924051394095,0,0.649075948605905
"TX",32,2004,202816,0.40354804354686,0,0.59645195645314
"TX",32,2008,209109,0.460061499026823,0.011998527083961,0.527939973889216
"TX",32,2008,267461,0.438310632204321,0.0112315440381962,0.550457823757482
"TX",32,2012,256873,0.414847025572949,0.0151436702183569,0.570009304208695
"TX",32,2016,278463,0.484427015438317,0.0497983574119362,0.465774627149747
"TX",33,2008,131513,0.685711678693361,0.00793077490438208,0.306357546402257
"TX",33,2012,120480,0.719505312084993,0.00957005312084993,0.270924634794157
"TX",33,2016,129867,0.727767639200105,0.0351667475186152,0.23706561328128
"TX",34,2008,150288,0.600034600234217,0.00933540934738635,0.390629990418397
"TX",34,2012,149639,0.607361717199393,0.00969666998576574,0.382941612814841
"TX",34,2016,172183,0.590673876050481,0.0334702032140223,0.375855920735497
"TX",35,2008,176943,0.63178537721187,0.0135015230893565,0.354713099698773
"TX",35,2012,167491,0.63018311431659,0.0234878291967927,0.346329056486617
"TX",35,2016,202033,0.635945612845426,0.0614355080605644,0.302618879094009
"TX",36,2008,238863,0.295328284414078,0.0101355170118436,0.694536198574078
"TX",36,2012,240476,0.256932084698681,0.0116726825130159,0.731395232788303
"TX",36,2016,255510,0.251328715118782,0.0318930765919142,0.716778208289304
"UT",1,1992,235133,0.215290920457783,0.292957602718461,0.491751476823755
"UT",1,1996,220820,0.290299791685536,0.124277692238022,0.585422516076442
"UT",1,2000,247923,0.269406226933362,0.0541095420755638,0.676484230991074
"UT",1,2000,267680,0.223617752540347,0.0529998505678422,0.723382396891811
"UT",1,2004,303421,0.249580615712162,0.0224902033807812,0.727929180907056
"UT",1,2008,237585,0.295713113201591,0.0305785297893386,0.67370835700907
"UT",1,2008,310288,0.33432488526788,0.0293856030526479,0.636289511679472
