year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,candidatevotes,totalvotes,version
1992,Alabama,AL,1,63,41,US House,2,gen,FALSE,Glynn Reeves,libertarian,FALSE,3150,228160,20171005
2010,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jo Bonner,republican,FALSE,129063,156281,20171005
1980,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,1561,109215,20171005
2004,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,299,247947,20171005
2006,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,167,178919,20171005
1998,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Robert E. (Bud) Cramer, Jr.",democrat,FALSE,134819,193490,20171005
1994,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,124465,169213,20171005
2002,Alabama,AL,1,63,41,US House,3,gen,FALSE,Mike Rogers,republican,FALSE,91169,181223,20171005
2010,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,518,219028,20171005
1982,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,12,118607,20171005
2004,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,3224,268043,20171005
1980,Alabama,AL,1,63,41,US House,2,gen,FALSE,Cecil Wyatt,democrat,FALSE,63447,172962,20171005
1988,Alabama,AL,1,63,41,US House,1,gen,FALSE,"John M. Tyson, Jr.",democrat,FALSE,77670,194363,20171005
2008,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,196741,263167,20171005
1998,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,2750,139181,20171005
1998,Alabama,AL,1,63,41,US House,2,gen,FALSE,Joe Fondren,democrat,FALSE,58136,189669,20171005
2002,Alabama,AL,1,63,41,US House,3,gen,FALSE,Joe Turnham,democrat,FALSE,87351,181223,20171005
2016,Alabama,AL,1,63,41,US House,6,gen,FALSE,David J. Putnam,democrat,FALSE,83709,329306,20171005
1998,Alabama,AL,1,63,41,US House,7,gen,FALSE,Earl F. Hilliard,democrat,FALSE,136431,139181,20171005
1996,Alabama,AL,1,63,41,US House,5,gen,FALSE,Wayne Parker,republican,FALSE,86727,205547,20171005
2006,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,163514,166300,20171005
1996,Alabama,AL,1,63,41,US House,3,gen,FALSE,T. D. (Ted) Little,democrat,FALSE,92325,195047,20171005
1996,Alabama,AL,1,63,41,US House,2,gen,FALSE,Michael Probst,libertarian,FALSE,2653,209793,20171005
2012,Alabama,AL,1,63,41,US House,5,gen,FALSE,Charlie L. Holley,democrat,FALSE,101772,291293,20171005
1976,Alabama,AL,1,63,41,US House,5,gen,FALSE,Ronnie G. Flippo,democrat,FALSE,113553,113560,20171005
1976,Alabama,AL,1,63,41,US House,6,gen,FALSE,Mel Bailey,democrat,FALSE,69384,162518,20171005
1996,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,132563,209793,20171005
1996,Alabama,AL,1,63,41,US House,1,gen,FALSE,Sonny Callahan,republican,FALSE,132206,205417,20171005
1990,Alabama,AL,1,63,41,US House,5,gen,FALSE,Albert McDonald,republican,FALSE,55326,168383,20171005
2000,Alabama,AL,1,63,41,US House,1,gen,FALSE,Sonny Callahan,republican,FALSE,151188,165669,20171005
2016,Alabama,AL,1,63,41,US House,5,gen,FALSE,Mo Brooks,republican,FALSE,205647,308326,20171005
2000,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,427,198633,20171005
1988,Alabama,AL,1,63,41,US House,5,gen,FALSE,Stan McDonald,republican,FALSE,64491,186623,20171005
2016,Alabama,AL,1,63,41,US House,6,gen,FALSE,Gary J. Palmer,republican,FALSE,245313,329306,20171005
2002,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,121,178687,20171005
1988,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tom Bevill,democrat,FALSE,131880,137149,20171005
1992,Alabama,AL,1,63,41,US House,7,gen,FALSE,Earl F. Hilliard,democrat,FALSE,144320,207773,20171005
1992,Alabama,AL,1,63,41,US House,7,gen,FALSE,Michael Todd Mayer,libertarian,FALSE,2135,207773,20171005
1996,Alabama,AL,1,63,41,US House,5,gen,FALSE,Craig Goodrich,libertarian,FALSE,1856,205547,20171005
1996,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,260,209793,20171005
1976,Alabama,AL,1,63,41,US House,2,gen,FALSE,"William L. \Bill\"" Dickinson""",republican,FALSE,90069,156362,20171005
2014,Alabama,AL,1,63,41,US House,3,gen,FALSE,Jesse T. Smith,democrat,FALSE,52816,156620,20171005
1986,Alabama,AL,1,63,41,US House,7,gen,FALSE,Claude Harris,democrat,FALSE,108126,180903,20171005
1992,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,121,280139,20171005
2000,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,151830,222636,20171005
1980,Alabama,AL,1,63,41,US House,6,gen,FALSE,W.B. (Pete) Clifford,democrat,FALSE,87536,187982,20171005
1980,Alabama,AL,1,63,41,US House,6,gen,FALSE,Albert Lee Smith Jr.,republican,FALSE,95019,187982,20171005
1988,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,101,127861,20171005
1990,Alabama,AL,1,63,41,US House,6,gen,FALSE,David A. Alvarez,independent,FALSE,8640,144797,20171005
1980,Alabama,AL,1,63,41,US House,3,gen,FALSE,Bill Nichols,democrat,FALSE,107654,109215,20171005
1996,Alabama,AL,1,63,41,US House,5,gen,FALSE,Robert E (Bud) Cramer Jr.,democrat,FALSE,114442,205547,20171005
2004,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,177086,247947,20171005
1996,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,208,205917,20171005
2000,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,140009,231106,20171005
2004,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,264819,268043,20171005
2002,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,536,198346,20171005
1996,Alabama,AL,1,63,41,US House,6,gen,FALSE,Mary Lynn Bates,democrat,FALSE,69592,254859,20171005
1992,Alabama,AL,1,63,41,US House,7,gen,FALSE,Kervin Jones,republican,FALSE,36086,207773,20171005
1988,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,99,200966,20171005
1998,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,135,193490,20171005
2008,Alabama,AL,1,63,41,US House,3,gen,FALSE,Joshua Segall,democrat,FALSE,121080,264120,20171005
2006,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,71,165301,20171005
1998,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,129,175217,20171005
2004,Alabama,AL,1,63,41,US House,7,gen,FALSE,Steve F. Cameron,republican,FALSE,61019,244638,20171005
1992,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert P. King,libertarian,FALSE,5646,230523,20171005
2004,Alabama,AL,1,63,41,US House,2,gen,FALSE,Charles D. (Chuck) James,democrat,FALSE,70562,247947,20171005
2006,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jo Bonner,republican,FALSE,112944,165841,20171005
2002,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,138,181223,20171005
2012,Alabama,AL,1,63,41,US House,5,gen,FALSE,Mo Brooks,republican,FALSE,189185,291293,20171005
1978,Alabama,AL,1,63,41,US House,5,gen,FALSE,Ronnie G. Flippo,democrat,FALSE,68985,71236,20171005
1998,Alabama,AL,1,63,41,US House,4,gen,FALSE,Don Bevill,democrat,FALSE,82065,188476,20171005
1996,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,102741,205917,20171005
1984,Alabama,AL,1,63,41,US House,3,gen,FALSE,Bill Nichols,democrat,FALSE,120357,125102,20171005
2000,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,977,241917,20171005
2004,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,211,244638,20171005
2006,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,1294,135164,20171005
2004,Alabama,AL,1,63,41,US House,4,gen,FALSE,Carl Cole,democrat,FALSE,64278,255724,20171005
1980,Alabama,AL,1,63,41,US House,7,gen,FALSE,"James E. \Jim\"" Bacon""",republican,FALSE,43320,168804,20171005
2000,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,212751,241917,20171005
2002,Alabama,AL,1,63,41,US House,1,gen,FALSE,Dick Coffee,libertarian,FALSE,2957,178687,20171005
2004,Alabama,AL,1,63,41,US House,3,gen,FALSE,Bill Fuller,democrat,FALSE,95240,245784,20171005
1994,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,145,196222,20171005
1996,Alabama,AL,1,63,41,US House,6,gen,FALSE,Diane Susan Vogel,natural law,FALSE,2113,254859,20171005
1992,Alabama,AL,1,63,41,US House,1,gen,FALSE,Sonny Callahan,republican,FALSE,128874,214204,20171005
2012,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,270,283953,20171005
2010,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,2007,169721,20171005
1998,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,106297,188476,20171005
1980,Alabama,AL,1,63,41,US House,5,gen,FALSE,Betty T. Benson,libertarian,FALSE,7341,125356,20171005
2012,Alabama,AL,1,63,41,US House,7,gen,FALSE,Terri A. Sewell,democrat,FALSE,232520,306558,20171005
1994,Alabama,AL,1,63,41,US House,7,gen,FALSE,"Alfred J. Middleton, Sr.",republican,FALSE,34814,151117,20171005
1980,Alabama,AL,1,63,41,US House,2,gen,FALSE,Bill Dickinson,republican,FALSE,104796,172962,20171005
2002,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tony Hughes McLendon,libertarian,FALSE,20858,161101,20171005
1994,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tom Bevill,democrat,FALSE,119436,121262,20171005
1990,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,46,180794,20171005
2014,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,213,178449,20171005
1990,Alabama,AL,1,63,41,US House,2,gen,FALSE,Faye Baggiano,democrat,FALSE,83243,170911,20171005
1994,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,64,147745,20171005
1982,Alabama,AL,1,63,41,US House,5,gen,FALSE,Kenneth Ament,libertarian,FALSE,1474,134880,20171005
1982,Alabama,AL,1,63,41,US House,6,gen,FALSE,Ben Erdreich,democrat,FALSE,88029,165387,20171005
1980,Alabama,AL,1,63,41,US House,2,gen,FALSE,Jerome Couch,statesman,FALSE,616,172962,20171005
1990,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,340,130212,20171005
1984,Alabama,AL,1,63,41,US House,6,gen,FALSE,Mark Curtis,socialist workers,FALSE,144,219710,20171005
1992,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,116,244133,20171005
2016,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,235925,239444,20171005
2016,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Will Boyd, Jr.",democrat,FALSE,102234,308326,20171005
2012,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert B. Aderholt,republican,FALSE,199071,269118,20171005
1982,Alabama,AL,1,63,41,US House,1,gen,FALSE,William (Bill) Springer,libertarian,FALSE,1812,144028,20171005
1986,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tom Bevill,democrat,FALSE,132881,171469,20171005
2004,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Robert E. (Bud) Cramer, Jr.",democrat,FALSE,200999,275459,20171005
2004,Alabama,AL,1,63,41,US House,1,gen,FALSE,Judy Belk,democrat,FALSE,93938,255164,20171005
2016,Alabama,AL,1,63,41,US House,1,gen,FALSE,Bradley Byrne,republican,FALSE,208083,215893,20171005
1980,Alabama,AL,1,63,41,US House,1,gen,FALSE,Steve Smith,libertarian,FALSE,6130,117221,20171005
2002,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,178171,198346,20171005
2002,Alabama,AL,1,63,41,US House,5,gen,FALSE,Robert E. (Bud) Cramer Jr.,democrat,FALSE,143029,195171,20171005
2002,Alabama,AL,1,63,41,US House,2,gen,FALSE,Charles Woods,democrat,FALSE,55495,187965,20171005
2002,Alabama,AL,1,63,41,US House,1,gen,FALSE,Judy McCain Belk,democrat,FALSE,67507,178687,20171005
1996,Alabama,AL,1,63,41,US House,5,gen,FALSE,Shirley J. Madison,natural law,FALSE,2484,205547,20171005
1996,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,430,205417,20171005
2002,Alabama,AL,1,63,41,US House,7,gen,FALSE,Artur Davis,democrat,FALSE,153735,166309,20171005
1980,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,2,117221,20171005
2010,Alabama,AL,1,63,41,US House,1,gen,FALSE,David Walter,constitution,FALSE,26357,156281,20171005
1976,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,2,108048,20171005
2014,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,198,152234,20171005
2002,Alabama,AL,1,63,41,US House,5,gen,FALSE,Alan F. Barksdale,libertarian,FALSE,3772,195171,20171005
2006,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Robert E. (Bud) Cramer, Jr.",democrat,FALSE,143015,145555,20171005
1990,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,345,82530,20171005
1998,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,114,188476,20171005
2010,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,4076,209364,20171005
2016,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,7810,215893,20171005
1976,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,7,157170,20171005
1982,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,6,134880,20171005
2008,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,3183,231701,20171005
1988,Alabama,AL,1,63,41,US House,7,gen,FALSE,Claude Harris,democrat,FALSE,136074,200966,20171005
1984,Alabama,AL,1,63,41,US House,7,gen,FALSE,Richard Shelby,democrat,FALSE,135834,140332,20171005
2012,Alabama,AL,1,63,41,US House,3,gen,FALSE,John Andrew Harris,democrat,FALSE,98141,273930,20171005
2010,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,138,188724,20171005
2002,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,129233,187965,20171005
2012,Alabama,AL,1,63,41,US House,6,gen,FALSE,Penny H. Bailey,democrat,FALSE,88267,308102,20171005
1996,Alabama,AL,1,63,41,US House,4,gen,FALSE,Robert T. (Bob) Wilson Jr.,democrat,FALSE,99250,205917,20171005
1986,Alabama,AL,1,63,41,US House,6,gen,FALSE,Ben Erdreich,democrat,FALSE,139608,191976,20171005
2010,Alabama,AL,1,63,41,US House,2,gen,FALSE,Martha Roby,republican,FALSE,111645,219028,20171005
2006,Alabama,AL,1,63,41,US House,2,gen,FALSE,Charles (Chuck) Dean James,democrat,FALSE,54450,178919,20171005
2006,Alabama,AL,1,63,41,US House,2,gen,FALSE,Terry Everett,republican,FALSE,124302,178919,20171005
2000,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,1737,222636,20171005
2000,Alabama,AL,1,63,41,US House,2,gen,FALSE,Wallace B. McGahan,libertarian,FALSE,4111,222636,20171005
2000,Alabama,AL,1,63,41,US House,2,gen,FALSE,Charles Woods,democrat,FALSE,64958,222636,20171005
2000,Alabama,AL,1,63,41,US House,4,gen,FALSE,Craig Goodrich,libertarian,FALSE,3519,231106,20171005
2000,Alabama,AL,1,63,41,US House,5,gen,FALSE,Alan Barksdale,libertarian,FALSE,22110,209514,20171005
1990,Alabama,AL,1,63,41,US House,6,gen,FALSE,Nathaniel Ivory,independent,FALSE,1745,144797,20171005
1988,Alabama,AL,1,63,41,US House,7,gen,FALSE,Alan Barksdale,libertarian,FALSE,1421,200966,20171005
1988,Alabama,AL,1,63,41,US House,1,gen,FALSE,"H. L. \Sonny\"" Callahan""",republican,FALSE,115173,194363,20171005
1992,Alabama,AL,1,63,41,US House,3,gen,FALSE,Don Sledge,republican,FALSE,73800,197604,20171005
1980,Alabama,AL,1,63,41,US House,7,gen,FALSE,Mrs. Mary Owensby,statesman,FALSE,847,168804,20171005
1996,Alabama,AL,1,63,41,US House,3,gen,FALSE,Bob Riley,republican,FALSE,98353,195047,20171005
1980,Alabama,AL,1,63,41,US House,7,gen,FALSE,Joe Walker,libertarian,FALSE,2132,168804,20171005
1992,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Robert E. (Bud) Cramer, Jr.",democrat,FALSE,160060,244133,20171005
1978,Alabama,AL,1,63,41,US House,1,gen,FALSE,L. W. Noonan,democrat,FALSE,40450,112161,20171005
1992,Alabama,AL,1,63,41,US House,5,gen,FALSE,C. Michael Seibert,libertarian,FALSE,6006,244133,20171005
1996,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,163,192113,20171005
1978,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jack Edwards,republican,FALSE,71711,112161,20171005
1990,Alabama,AL,1,63,41,US House,7,gen,FALSE,Michael D. Barker,republican,FALSE,53258,180794,20171005
2014,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,1921,134752,20171005
1994,Alabama,AL,1,63,41,US House,5,gen,FALSE,"Robert E. (Bud) Cramer, Jr.",democrat,FALSE,88693,175693,20171005
2008,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,6335,287237,20171005
2004,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jo Bonner,republican,FALSE,161067,255164,20171005
2008,Alabama,AL,1,63,41,US House,4,gen,FALSE,Nicholas B. Sparks,democrat,FALSE,66077,263167,20171005
1978,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,1,71236,20171005
1992,Alabama,AL,1,63,41,US House,2,gen,FALSE,"George C. Wallace, Jr.",democrat,FALSE,109335,228160,20171005
2000,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,1083,169519,20171005
1994,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,155047,196222,20171005
1976,Alabama,AL,1,63,41,US House,6,gen,FALSE,"John H. Buchanan, Jr.",republican,FALSE,92113,162518,20171005
1976,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,7,113560,20171005
1992,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tom Bevill,democrat,FALSE,157907,230523,20171005
1994,Alabama,AL,1,63,41,US House,5,gen,FALSE,Wayne Parker,republican,FALSE,86923,175693,20171005
1990,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,2,138242,20171005
2008,Alabama,AL,1,63,41,US House,3,gen,FALSE,Mike Rogers,republican,FALSE,142708,264120,20171005
2014,Alabama,AL,1,63,41,US House,1,gen,FALSE,Burton R. LeFlore,democrat,FALSE,48278,152234,20171005
2016,Alabama,AL,1,63,41,US House,3,gen,FALSE,Mike Rogers,republican,FALSE,192164,287104,20171005
1984,Alabama,AL,1,63,41,US House,2,gen,FALSE,Larry Lee,democrat,FALSE,75506,195815,20171005
1982,Alabama,AL,1,63,41,US House,2,gen,FALSE,Bill Dickinson,republican,FALSE,83290,165194,20171005
2000,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,1345,209514,20171005
2014,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,631,154974,20171005
1978,Alabama,AL,1,63,41,US House,3,gen,FALSE,Bill Nichols,democrat,FALSE,74895,74897,20171005
1992,Alabama,AL,1,63,41,US House,1,gen,FALSE,John R. Garrett,libertarian,FALSE,6548,214204,20171005
1988,Alabama,AL,1,63,41,US House,5,gen,FALSE,Ronnie G. Flippo,democrat,FALSE,120142,186623,20171005
1980,Alabama,AL,1,63,41,US House,6,gen,FALSE,Richard H. Jacobson,libertarian,FALSE,3218,187982,20171005
2010,Alabama,AL,1,63,41,US House,3,gen,FALSE,Mike Rogers,republican,FALSE,117736,198139,20171005
1982,Alabama,AL,1,63,41,US House,5,gen,FALSE,Ronnie G. Flippo,democrat,FALSE,108807,134880,20171005
2010,Alabama,AL,1,63,41,US House,3,gen,FALSE,Steve Segrest,democrat,FALSE,80204,198139,20171005
1980,Alabama,AL,1,63,41,US House,4,gen,FALSE,A.J. Killingsworth,statesman,FALSE,2721,132086,20171005
2000,Alabama,AL,1,63,41,US House,6,gen,FALSE,Terry Reagin,libertarian,FALSE,28189,241917,20171005
2000,Alabama,AL,1,63,41,US House,1,gen,FALSE,Dick Coffee,libertarian,FALSE,14031,165669,20171005
2002,Alabama,AL,1,63,41,US House,2,gen,FALSE,,,TRUE,289,187965,20171005
2010,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,199,198139,20171005
2000,Alabama,AL,1,63,41,US House,1,gen,FALSE,,,TRUE,450,165669,20171005
2012,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,203,306558,20171005
2010,Alabama,AL,1,63,41,US House,7,gen,FALSE,Terri A. Sewell,democrat,FALSE,136696,188724,20171005
2014,Alabama,AL,1,63,41,US House,6,gen,FALSE,Mark Lester,democrat,FALSE,42291,178449,20171005
1982,Alabama,AL,1,63,41,US House,7,gen,FALSE,,,TRUE,11,128139,20171005
2014,Alabama,AL,1,63,41,US House,5,gen,FALSE,Mo Brooks,republican,FALSE,115338,154974,20171005
1996,Alabama,AL,1,63,41,US House,2,gen,FALSE,Bob Gaines,democrat,FALSE,74317,209793,20171005
2014,Alabama,AL,1,63,41,US House,7,gen,FALSE,Terri A. Sewell,democrat,FALSE,133687,135899,20171005
2014,Alabama,AL,1,63,41,US House,6,gen,FALSE,Gary Palmer,republican,FALSE,135945,178449,20171005
1980,Alabama,AL,1,63,41,US House,7,gen,FALSE,Richard C. Shelby,democrat,FALSE,122505,168804,20171005
2006,Alabama,AL,1,63,41,US House,6,gen,FALSE,,,TRUE,2786,166300,20171005
1992,Alabama,AL,1,63,41,US House,6,gen,FALSE,Carla Cloum,independent,FALSE,4521,280139,20171005
2004,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,133,245784,20171005
1978,Alabama,AL,1,63,41,US House,6,gen,FALSE,John H. Buchanan Jr.,republican,FALSE,65700,106471,20171005
1988,Alabama,AL,1,63,41,US House,2,gen,FALSE,Joel Brooke King,libertarian,FALSE,7352,127861,20171005
1996,Alabama,AL,1,63,41,US House,3,gen,FALSE,Lucy Lawrence,natural law,FALSE,2335,195047,20171005
1982,Alabama,AL,1,63,41,US House,1,gen,FALSE,Steve Gudac,democrat,FALSE,54315,144028,20171005
1982,Alabama,AL,1,63,41,US House,6,gen,FALSE,"Albert Lee Smith, Jr.",republican,FALSE,76726,165387,20171005
2012,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,483,273930,20171005
1996,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,180781,254859,20171005
2006,Alabama,AL,1,63,41,US House,1,gen,FALSE,Vivian Sheffield Beckerle,democrat,FALSE,52770,165841,20171005
2016,Alabama,AL,1,63,41,US House,3,gen,FALSE,Jesse Smith,democrat,FALSE,94549,287104,20171005
2010,Alabama,AL,1,63,41,US House,6,gen,FALSE,Spencer Bachus,republican,FALSE,205288,209364,20171005
1992,Alabama,AL,1,63,41,US House,3,gen,FALSE,,,TRUE,59,197604,20171005
2012,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jo Bonner,republican,FALSE,196374,200676,20171005
1988,Alabama,AL,1,63,41,US House,6,gen,FALSE,Charles Caddis,republican,FALSE,68788,209026,20171005
2002,Alabama,AL,1,63,41,US House,1,gen,FALSE,Jo Bonner,republican,FALSE,108102,178687,20171005
2016,Alabama,AL,1,63,41,US House,5,gen,FALSE,,,TRUE,445,308326,20171005
2004,Alabama,AL,1,63,41,US House,5,gen,FALSE,Gerald (Gerry) Wallace,republican,FALSE,74145,275459,20171005
2002,Alabama,AL,1,63,41,US House,4,gen,FALSE,,,TRUE,538,161101,20171005
1992,Alabama,AL,1,63,41,US House,3,gen,FALSE,Rodric D. Templeton,libertarian,FALSE,4570,197604,20171005
1996,Alabama,AL,1,63,41,US House,7,gen,FALSE,Ken Hager,libertarian,FALSE,3157,192113,20171005
1986,Alabama,AL,1,63,41,US House,5,gen,FALSE,Herb McCarley,republican,FALSE,33528,158934,20171005
1984,Alabama,AL,1,63,41,US House,1,gen,FALSE,Frank McWright,democrat,FALSE,98455,200934,20171005
2016,Alabama,AL,1,63,41,US House,7,gen,FALSE,Terri A. Sewell,democrat,FALSE,229330,233028,20171005
2002,Alabama,AL,1,63,41,US House,6,gen,FALSE,J. Holden McAllister,libertarian,FALSE,19639,198346,20171005
2002,Alabama,AL,1,63,41,US House,5,gen,FALSE,Stephen P. Engel,republican,FALSE,48226,195171,20171005
1976,Alabama,AL,1,63,41,US House,4,gen,FALSE,Tom Bevill,democrat,FALSE,141490,176022,20171005
1990,Alabama,AL,1,63,41,US House,6,gen,FALSE,Ben Erdreich,democrat,FALSE,134412,144797,20171005
2014,Alabama,AL,1,63,41,US House,3,gen,FALSE,Mike Rogers,republican,FALSE,103558,156620,20171005
2000,Alabama,AL,1,63,41,US House,7,gen,FALSE,Earl F. Hilliard,democrat,FALSE,148243,198633,20171005
